account,stage,amount,creationDate,closeDate,practice,offer,sector,segment,director,manager,source,competitiveness,code
account601,1,50000,19/5/16,20/5/16,practice2,offer20,sector3,segment44,director112,manager28,source2,NA,QIC
account182,1,147000,3/6/16,15/6/16,practice1,offer8,sector6,segment19,director117,manager219,source2,NA,TCC
account722,0,55000,3/6/16,29/6/16,practice3,offer34,sector8,segment24,director135,manager77,source2,NA,ITA
account691,1,48420,3/6/16,6/6/16,practice1,offer3,NA,segment25,director34,manager294,source2,NA,SWU
account604,1,28000,3/6/16,8/7/16,practice3,offer20,sector3,segment40,director111,manager45,source2,NA,QSU
account776,1,2000,3/6/16,4/6/16,practice1,offer10,sector3,NA,director169,manager165,source2,NA,VMI
account776,1,22727.27,3/6/16,8/6/16,practice4,offer50,sector3,NA,director26,manager165,source2,NA,VMI
account692,1,120000,3/6/16,6/7/16,practice3,offer33,sector8,segment43,director51,manager303,source5,NA,SWA
account272,1,3510,10/5/16,10/5/16,practice1,offer10,sector1,segment45,director33,manager179,source2,NA,DPC
account20,1,9000,10/5/16,10/5/16,practice1,offer10,sector5,segment32,director169,manager165,source2,NA,AME
account479,1,27400,10/5/16,1/6/16,practice1,offer10,sector5,segment21,director169,manager165,source2,NA,MCM
account151,1,108000,10/5/16,12/7/16,practice1,offer10,sector5,segment1,director169,manager165,source5,NA,CAU
account613,1,12930,10/5/16,23/5/16,practice3,offer34,sector5,segment23,director105,manager219,source2,NA,QSN
account215,1,67000,10/5/16,24/5/16,practice3,offer33,sector3,segment4,director115,manager118,source2,NA,OBA
account496,0,40000,10/5/16,25/8/16,practice1,offer9,sector2,segment25,director169,manager209,source2,NA,MSH
account272,1,4200,20/5/16,16/6/16,practice1,offer10,sector1,segment45,director147,manager238,source2,NA,DPC
account272,0,61440,20/5/16,9/8/16,practice4,offer51,sector1,segment45,director147,manager238,source2,NA,DPC
account548,1,50015,20/5/16,14/6/16,practice1,offer10,sector4,segment19,director85,manager119,source2,NA,DOH
account218,1,6300,7/5/16,2/6/16,practice1,offer8,sector2,segment25,director112,manager183,source2,NA,DKU
account279,0,177600,7/5/16,28/6/16,practice3,offer34,sector5,segment19,director3,manager7,source2,NA,DFC
account251,1,427185,7/5/16,6/10/16,practice4,offer51,sector4,segment19,director122,manager195,source2,NA,DHA
account235,0,380000,9/6/16,25/7/16,practice4,offer51,sector2,segment20,director131,manager315,source2,NA,QDE
account245,0,380000,9/6/16,24/8/16,practice4,offer51,sector5,segment19,director1,manager92,source2,NA,HSN
account709,1,13500,9/6/16,17/6/16,practice4,offer44,sector7,segment28,director26,manager181,source2,NA,TVB
account216,1,16450,23/6/16,15/8/16,practice4,offer44,sector8,segment17,director26,manager181,source2,NA,DFV
account255,0,50000,23/6/16,19/11/16,practice3,offer34,sector7,segment38,director29,manager267,source2,NA,DIM
account655,0,50000,30/6/16,1/8/16,practice4,offer44,sector1,segment19,director113,manager175,source2,NA,ACT
account335,1,1770,24/6/16,2/8/16,practice4,offer44,sector7,segment28,director26,manager181,source2,NA,FED
account448,0,50000,17/3/16,26/5/16,practice1,offer10,sector4,segment10,director169,manager165,source2,NA,MCH
account627,0,15000,17/3/16,17/5/16,practice1,offer10,sector2,segment25,director169,manager165,source2,NA,RMI
account34,1,6000,21/6/16,28/6/16,practice3,offer34,sector4,NA,director123,manager28,source2,NA,ASX
account715,0,40000,21/6/16,2/8/16,practice3,offer36,sector6,NA,director135,manager262,source2,NA,TOL
account104,1,59800,21/6/16,5/7/16,practice4,offer44,sector4,NA,director105,manager141,source2,NA,BAC
account588,1,10000,21/6/16,21/6/16,practice1,offer8,sector5,NA,director117,manager31,source2,NA,PYC
account588,1,48900,21/6/16,21/6/16,practice1,offer8,sector5,NA,director117,manager31,source2,NA,PYC
account588,1,70000,21/6/16,1/8/16,practice1,offer8,sector5,NA,director117,manager31,source2,NA,PYC
account269,1,94000,21/6/16,15/7/16,practice3,offer34,sector8,segment17,director115,manager290,source2,NA,NDP
account580,1,76774,27/6/16,2/8/16,practice2,offer20,sector3,NA,director112,manager28,source2,NA,PEX
account485,0,165000,27/6/16,25/10/16,practice4,offer51,sector4,segment31,director122,manager220,source11,NA,MHW
account376,0,20000,27/6/16,26/9/16,practice4,offer44,sector4,NA,director126,manager171,source2,NA,HFO
account478,1,10000,27/6/16,4/7/16,practice4,offer44,sector4,segment35,director126,manager195,source2,NA,MEA
account251,0,30000,27/6/16,5/7/16,practice4,offer44,NA,segment19,director126,manager246,source2,NA,DHA
account241,0,317871,25/5/16,5/2/18,practice2,offer20,sector2,segment20,director134,manager124,source2,NA,DED
account548,0,7550,25/5/16,3/8/16,practice2,offer25,sector4,segment19,director58,manager113,source2,NA,DOH
account241,1,297000,25/5/16,29/8/16,practice4,offer51,sector2,segment20,director141,manager182,source2,NA,DED
account742,1,37500,25/5/16,1/1/17,practice4,offer44,sector2,segment25,director126,manager246,source2,NA,UND
account655,1,89750,25/5/16,29/6/16,practice4,offer51,sector1,segment19,director131,manager92,source2,NA,ACT
account496,1,20000,19/5/16,17/6/16,practice1,offer10,sector2,segment25,director134,manager217,source2,NA,MSH
account692,1,56000,19/5/16,26/5/16,practice3,offer33,sector8,segment43,director51,manager52,source2,NA,SWA
account548,1,21300,19/5/16,17/6/16,practice1,offer10,sector4,segment19,director53,manager112,source2,NA,DOH
account58,1,35900,18/5/16,4/6/16,practice4,offer44,sector2,segment34,director156,manager3,source2,NA,ARE
account10,1,38925,18/5/16,27/5/16,practice3,offer34,sector4,NA,director123,manager319,source2,NA,AFX
account47,1,7500,18/5/16,5/7/16,practice4,offer44,sector2,NA,director126,manager273,source2,NA,ACD
account231,1,45327.27,28/6/16,5/7/16,practice4,offer45,sector5,segment19,director160,manager49,source2,NA,DHG
account588,1,170000,1/7/16,1/1/17,practice1,offer8,sector5,NA,director117,manager154,source2,NA,PYC
account588,1,40000,1/7/16,30/6/17,practice1,offer8,sector5,NA,director117,manager30,source2,NA,PYC
account588,1,70000,1/7/16,30/6/17,practice1,offer8,sector5,NA,director117,manager154,source2,NA,PYC
account611,1,10000,8/2/16,8/2/16,practice1,offer10,sector8,segment24,director111,manager219,source1,NA,QRA
account38,0,130000,8/2/16,3/3/16,practice4,offer48,sector7,segment28,director26,manager199,source2,NA,AGD
account264,0,230000,8/2/16,11/5/16,practice4,offer48,sector7,segment28,director141,manager168,source2,NA,DJU
account319,1,16300,25/3/16,5/4/16,practice1,offer8,sector5,NA,director117,manager236,source2,NA,ESG
account627,0,50000,25/3/16,22/2/22,practice1,offer10,sector2,segment25,director78,manager238,source2,NA,RMI
account237,1,135760,21/3/16,1/4/16,practice4,offer48,sector2,segment20,director141,manager12,source2,NA,WDE
account749,0,150000,21/3/16,2/8/16,practice1,offer10,sector2,segment25,director33,manager199,source2,NA,USY
account241,1,49418,22/3/16,1/4/16,practice2,offer36,sector2,segment20,director134,manager148,source2,NA,DED
account272,1,80150,22/3/16,13/4/16,practice4,offer48,sector1,segment45,director78,manager60,source2,NA,DPC
account244,0,87850,22/3/16,29/4/16,practice4,offer48,sector8,segment17,director82,manager283,source2,NA,DSE
account662,1,4200,22/3/16,13/4/16,practice3,offer34,sector8,segment43,director77,manager148,source2,NA,SEW
account514,1,19000,27/4/17,15/6/17,practice1,offer8,sector5,segment13,director100,manager288,source2,NA,NDI
account307,1,4200,6/9/17,6/9/17,practice1,offer54,NA,segment32,director122,manager195,NA,NA,ETH
account496,1,58500,6/9/17,6/11/17,practice1,offer11,NA,segment25,director150,manager299,source5,NA,MSH
account241,1,24000,15/2/17,15/2/17,practice1,offer8,NA,segment20,director158,manager282,source2,NA,DED
account254,1,31500,15/2/17,15/2/17,practice1,offer10,NA,segment19,director158,manager282,source2,NA,DHS
account180,1,30000,15/2/17,15/2/17,practice1,offer10,NA,segment19,director158,manager282,source2,NA,CGG
account514,1,150000,15/2/17,15/2/17,practice2,offer10,NA,segment13,director158,manager291,source2,NA,NDI
account533,0,120000,15/2/17,13/7/17,practice4,offer44,sector4,NA,director49,manager97,source2,NA,NHS
account443,1,99540,11/8/17,15/9/17,practice1,offer54,NA,segment11,director115,manager273,NA,NA,LAN
account496,1,15600,25/1/17,10/2/17,practice1,offer10,sector2,segment25,director169,manager209,source2,NA,MSH
account655,0,200000,6/9/17,12/12/17,practice4,offer19,sector4,segment19,director10,manager184,NA,NA,ACT
account62,1,20000,6/9/17,12/9/17,practice2,offer30,NA,segment6,director50,manager100,source5,NA,CCC
account408,1,53421,6/9/17,5/9/17,practice4,offer44,NA,segment5,director9,manager195,NA,NA,GTE
account489,1,16000,3/1/17,17/1/17,practice1,offer10,sector7,segment15,director158,manager165,source2,NA,MFB
account254,1,77900,26/1/17,2/3/17,practice3,offer34,sector5,segment19,director26,manager226,source2,NA,DHS
account231,1,19600,26/1/17,21/2/17,practice4,offer51,sector5,segment19,director160,manager220,source2,NA,DHG
account601,1,193000,22/2/16,11/5/16,practice2,offer21,sector3,segment44,director50,manager150,source2,NA,QIC
account82,0,20000,9/2/17,5/2/18,practice2,offer24,sector8,NA,director112,manager231,source2,NA,AMS
account231,1,85036.36,9/2/17,14/3/17,practice4,offer51,sector5,segment19,director28,manager215,source2,NA,DHG
account251,0,20000,22/2/17,15/3/17,practice4,offer44,sector4,segment19,director70,manager281,source2,NA,DHA
account419,0,40000,22/2/17,5/2/18,practice1,offer10,sector5,segment16,director169,manager305,source2,NA,JAL
account272,0,50000,28/7/17,6/11/17,practice1,offer31,NA,segment45,director83,manager320,source10,NA,DPC
account254,1,36000,18/2/16,23/2/16,practice1,offer8,sector5,segment19,director158,manager282,source2,NA,DHS
account50,1,169250,26/7/18,7/8/18,practice3,offer40,NA,NA,director95,manager184,source3,Sole sourced,APG
account271,0,100000,3/3/16,11/5/16,practice4,offer44,sector5,segment45,director1,manager265,source2,NA,NPD
account241,1,120000,10/2/16,23/3/16,practice4,offer48,sector2,segment20,director33,manager249,source2,NA,DED
account285,1,82500,22/5/18,31/5/18,practice4,offer44,sector1,segment45,director4,manager9,NA,NA,PMC
account434,1,15000,22/5/18,22/5/18,practice1,offer53,NA,segment25,director81,manager209,NA,NA,LTU
account377,0,180000,2/10/18,12/12/18,practice4,offer44,NA,segment19,director61,manager265,NA,NA,HDA
account253,0,75000,2/10/18,12/12/18,practice4,offer44,NA,segment19,director62,manager121,NA,NA,DHV
account244,1,153000,7/1/17,11/1/17,practice4,offer44,sector8,segment17,director39,manager73,source2,NA,DSE
account241,1,14700,29/6/17,4/7/17,practice1,offer10,NA,segment20,director147,manager76,source2,NA,DED
account241,1,80000,29/6/17,2/8/17,practice4,offer51,sector2,segment20,director26,manager229,source2,NA,DED
account609,0,300850,29/6/17,5/10/17,practice4,offer44,NA,segment28,director111,manager23,source11,NA,QPS
account108,0,50000,29/6/17,11/8/17,practice4,offer50,NA,NA,director1,manager213,source2,NA,BRE
account295,1,30000,29/6/17,1/8/17,practice1,offer8,NA,NA,director83,manager253,source2,NA,DPK
account278,1,22100,19/3/16,19/3/16,practice1,offer10,sector8,segment37,director147,manager238,source2,NA,DIN
account588,1,60000,30/6/16,29/7/16,practice1,offer8,sector5,NA,director117,manager154,source2,NA,PYC
account588,1,180000,30/6/16,1/8/16,practice1,offer8,sector5,NA,director117,manager157,source2,NA,PYC
account514,1,45300,30/6/16,15/7/16,practice2,offer25,sector5,segment13,director158,manager282,source2,NA,NDI
account254,1,6500,30/6/16,5/7/16,practice1,offer5,sector5,segment19,director158,manager282,source2,NA,DHS
account254,1,6250,30/6/16,12/7/16,practice1,offer10,sector5,segment19,director158,manager282,source2,NA,DHS
account588,1,95000,30/6/16,12/2/18,practice1,offer8,sector5,NA,director117,manager157,source2,NA,PYC
account588,1,100000,30/6/16,1/8/16,practice1,offer8,sector5,NA,director117,manager157,source2,NA,PYC
account588,1,188170,30/6/16,19/10/16,practice1,offer8,sector5,NA,director117,manager157,source2,NA,PYC
account734,1,64700,2/7/16,3/8/16,practice1,offer8,sector2,segment25,director34,manager247,source2,NA,UOC
account279,0,74100,22/2/16,6/4/16,practice4,offer44,sector5,segment19,director1,manager266,source2,NA,DFC
account724,0,73300,22/2/16,5/4/16,practice1,offer10,sector2,segment25,director33,manager181,source2,NA,TCM
account601,0,NA,22/2/16,12/5/16,practice2,offer21,sector3,segment44,director50,manager150,source2,NA,QIC
account392,0,36800,22/2/16,4/3/16,practice1,offer10,sector8,segment43,director51,manager303,source2,NA,HWC
account587,1,41272.73,23/3/16,4/5/16,practice1,offer10,sector8,segment25,director169,manager198,source2,NA,PLU
account723,1,222800,23/3/16,28/4/16,practice4,offer50,sector8,NA,director26,manager198,source2,NA,TSV
account333,1,40000,23/3/16,13/4/16,practice4,offer49,sector5,NA,director131,manager17,source5,NA,FML
account241,1,43500,23/3/16,15/6/16,practice1,offer9,sector2,segment20,director147,manager238,source2,NA,DED
account254,1,98200,24/3/16,3/6/16,practice4,offer44,sector5,segment19,director131,manager266,source2,NA,DHS
account541,1,1,24/3/16,24/3/16,practice3,offer34,sector6,segment27,director80,manager160,source2,NA,NUK
account807,1,540000,25/7/16,9/11/16,practice4,offer46,NA,NA,director85,manager265,source2,NA,WNS
account776,0,15000,25/7/16,3/9/16,practice1,offer10,sector3,NA,director169,manager253,source2,NA,VMI
account273,1,50000,25/7/16,3/8/16,practice3,offer34,sector1,segment45,director111,manager145,source2,NA,DPQ
account666,0,197970,18/12/15,3/3/16,practice1,offer10,sector2,segment25,director141,manager92,source2,NA,SWT
account655,1,97759,22/12/15,4/2/16,practice4,offer44,sector5,segment19,director113,manager232,source2,NA,ACT
account261,1,32900,28/6/16,5/7/16,practice4,offer44,NA,segment28,director115,manager118,source2,NA,AGJ
account292,1,158963.64,30/3/16,16/5/16,practice1,offer9,sector7,segment19,director131,manager290,source2,NA,DVA
account284,1,6000,30/3/16,31/3/16,practice3,offer36,sector1,segment45,director123,manager28,source2,NA,DPS
account784,1,6750,19/1/16,20/1/16,practice1,offer10,sector5,segment13,director169,manager165,source2,NA,VSA
account550,0,221000,19/1/16,8/6/16,practice2,offer21,sector1,segment5,director79,manager51,source5,NA,PSN
account734,0,25000,19/1/16,12/3/16,practice1,offer8,sector2,segment25,director167,manager313,source2,NA,UOC
account496,1,28100,19/1/16,13/4/16,practice1,offer10,sector2,segment25,director169,manager165,source2,NA,MSH
account582,1,3000,19/1/16,20/1/16,practice1,offer10,sector6,segment25,director138,manager165,source2,NA,PHC
account272,0,150000,19/1/16,26/2/16,practice4,offer48,sector1,segment45,director26,manager249,source2,NA,DPC
account542,1,40000,19/1/16,17/2/16,practice1,offer10,sector2,NA,director1,manager303,source2,NA,BJE
account241,1,197545,19/1/16,19/2/16,practice3,offer36,sector2,segment20,director130,manager267,source2,NA,DED
account548,1,150000,19/1/16,15/2/16,practice3,offer48,sector4,segment19,director85,manager303,source2,NA,DOH
account254,1,13200,31/3/16,31/3/16,practice1,offer10,sector4,segment19,director158,manager282,source2,NA,DHS
account234,1,135710,31/3/16,12/4/16,practice4,offer48,sector2,segment20,director115,manager216,source2,NA,NDE
account635,0,100000,31/3/16,11/5/16,practice3,offer36,sector5,NA,director1,manager251,source3,NA,RLR
account255,1,190000,31/3/16,27/4/16,practice3,offer33,sector1,segment38,director79,manager294,source2,NA,DIM
account550,0,2013613,23/12/15,15/3/16,practice2,offer21,sector1,segment5,director79,manager261,source2,NA,PSN
account563,0,800,23/12/15,10/5/16,practice3,offer36,sector5,segment31,director123,manager165,source2,NA,CSS
account232,0,170000,23/12/15,27/4/16,practice4,offer48,sector5,segment19,director131,manager219,source2,NA,DOC
account282,0,181500,23/12/15,16/3/16,practice4,offer44,sector8,segment17,director147,manager11,source2,NA,DWR
account282,0,181500,23/12/15,30/3/16,practice4,offer48,sector8,segment17,director147,manager11,source2,NA,DWR
account722,1,40800,10/6/16,14/6/16,practice3,offer33,sector8,segment24,director51,manager63,source2,NA,ITA
account443,1,16450,10/6/16,13/7/16,practice2,offer20,sector5,segment11,director36,manager196,source2,NA,LAN
account641,1,4000000,10/6/16,1/1/17,practice3,offer35,sector5,NA,director134,manager68,source2,NA,SAL
account796,0,25000,10/6/16,26/9/16,practice1,offer8,sector2,NA,director169,manager73,source2,NA,WCH
account489,0,100000,4/7/16,2/8/16,practice2,offer20,sector7,segment15,director159,manager28,source2,NA,MFB
account720,1,73000,10/6/16,5/7/16,practice1,offer10,sector8,segment14,director111,manager45,source2,NA,TIQ
account459,1,8000,6/1/16,6/1/16,practice1,offer10,sector5,NA,director123,manager28,source2,NA,LMF
account333,1,38000,6/1/16,22/1/16,practice1,offer8,sector5,NA,director131,manager17,source2,NA,FML
account9,1,74000,6/1/16,3/3/16,practice4,offer3,sector7,segment28,director26,manager157,source2,NA,AAT
account352,1,15050,21/12/15,22/12/15,practice1,offer10,sector8,segment17,director147,manager238,source2,NA,GCS
account110,1,8800,21/12/15,4/2/16,practice1,offer10,sector8,segment43,director147,manager238,source2,NA,BWA
account272,0,30000,21/12/15,28/6/16,practice2,offer25,sector1,segment45,director26,manager183,source2,NA,DPC
account72,1,72000,21/12/15,13/1/16,practice4,offer50,sector8,segment42,director26,manager183,source2,NA,AER
account687,1,20000,21/12/15,5/1/16,practice3,offer34,sector8,segment43,director111,manager315,source2,NA,SWQ
account750,0,10000,16/3/16,26/9/16,practice3,offer36,sector2,segment25,director134,manager275,source2,NA,UTA
account220,1,39765,16/3/16,13/4/16,practice4,offer48,sector1,segment41,director26,manager73,source2,NA,DII
